"X","NDX","ATVI","ADBE","AMD","ALXN","ALGN","GOOGL","GOOG","AMZN","AMGN","ADI","ANSS","AAPL","AMAT","ASML","ADSK","ADP","BIDU","BIIB","BMRN","BKNG","AVGO","CDNS","CDW","CERN","CHTR","CHKP","CTAS","CSCO","CTXS","CTSH","CMCSA","CPRT","COST","CSX","DXCM","DOCU","DLTR","EBAY","EA","EXC","EXPE","FB","FAST","FISV","GILD","IDXX","ILMN","INCY","INTC","INTU","ISRG","JD","KLAC","KHC","LRCX","LBTYA","LBTYK","LULU","MAR","MXIM","MELI","MCHP","MU","MSFT","MRNA","MDLZ","MNST","NTES","NFLX","NVDA","NXPI","ORLY","PCAR","PAYX","PYPL","PEP","PDD","QCOM","REGN","ROST","SGEN","SIRI","SWKS","SPLK","SBUX","SNPS","TMUS","TTWO","TSLA","TXN","TCOM","ULTA","VRSN","VRSK","VRTX","WBA","WDAY","WDC","XEL","XLNX"
"2020-07-27",10674.379883,81.629997,437.100006,68.970001,106.849998,308.75,1529.430054,1530.199951,3055.209961,251.962234,115.204239,300.170013,94.639359,62.801323,381.779999,239.690002,144.753906,115.860001,286.190002,124,1702.829956,309.855072,105.269997,115.902397,72.257454,559.909973,123.980003,298.279999,46.758713,141.648834,63.221378,43.341297,91.25,326.896881,71.345695,423.429993,196.270004,95.419998,57.061272,136.160004,37.208183,84.419998,233.5,46.220001,101.150002,73.767097,366.670013,393.040009,102.089996,49.235615,296.149994,685.349976,62.779999,196.225266,34.445324,356.697083,23.15,22.790001,331.549988,86.269997,68.442947,1070.439941,102.73912,51.59,203.358429,79.910004,55.272903,76.43,90.120964,495.649994,416.735291,119.878555,450.450012,85.60968,71.967941,177.979996,136.687119,83.440002,92.206146,637.400024,85.120003,171.360001,5.976824,136.216599,203.149994,76.046326,197.089996,105.620003,159.240005,307.920013,131.216721,27.85,198.839996,209.789993,182.937668,284.209991,39.38723,183.759995,43.73,67.088432,106.422005
"2020-07-28",10532.5,80.720001,432.26001,67.610001,105.209999,299.109985,1503.650024,1500.339966,3000.330078,253.571457,114.836136,298.220001,93.084671,62.093678,376.359985,234.580002,145.677734,115.690002,280.350006,122.830002,1681.75,304.573242,104.050003,113.46077,70.950935,561.409973,121.169998,293.559998,45.857029,137.688644,62.433979,42.993053,89.639999,326.866943,69.860779,417.790009,196.729996,95.639999,56.183865,134.779999,37.594322,83.68,230.119995,45.369999,99.900002,72.9655,361.649994,385.420013,100.610001,48.907845,296.799988,679.690002,61.490002,191.644974,34.850681,347.582428,23.33,22.9,322.640015,86.550003,68.47274,1039.560059,100.177864,50.09,201.532837,81.489998,55.402184,76.190002,89.795898,488.51001,408.497772,114.893585,450.049988,85.141373,72.513229,176.270004,136.3992,83.769997,90.962807,631,85.879997,171.350006,5.936912,134.193634,205.300003,74.236168,194.899994,104.519997,156.410004,295.298004,129.240326,27.719999,197.559998,206.419998,182.158813,278.519989,40.217682,180.380005,42.849998,67.943062,104.429268
"2020-07-29",10662.980469,81.199997,436.299988,76.089996,104.599998,300.23999,1523.51001,1522.02002,3033.530029,247.194183,116.925331,306.049988,94.86895,63.040531,364.619995,238.610001,136.210922,119.82,277.359985,120.529999,1707.540039,306.059692,105.970001,115.244652,73.214912,566.419983,122.760002,305.799988,46.2831,138.945526,64.576904,43.679592,92.720001,325.440033,71.674568,427.079987,209.149994,95.019997,54.369232,135.929993,38.178486,85.32,233.289993,46.549999,101.370003,72.25296,366.910004,385.279999,98.040001,47.745735,302.179993,695.789978,62.59,194.293579,35.167053,359.436462,23.959999,23.440001,325.73999,87.139999,69.426239,1086.910034,102.340485,50.389999,203.567917,79.510002,56.476215,77.309998,90.218681,484.480011,418.494781,118.73201,455.769989,85.67942,72.919716,184.600006,136.945251,84.029999,92.534393,632.159973,88.43,168.419998,5.897,135.977432,208.330002,77.001129,198.419998,105.779999,157.820007,299.821991,130.740005,27.950001,203.020004,208.729996,187.371063,278.720001,40.692226,183.910004,42.419998,68.300819,107.428337
"2020-07-30",10715.509766,81.699997,438.880005,78.199997,104.809998,296.130005,1538.369995,1531.449951,3051.879883,244.502213,115.701668,309.670013,96.016884,64.206657,362.730011,236.100006,132.008972,118,274.859985,121.720001,1687.73999,309.280304,107.650002,115.294479,71.070625,563.440002,123.540001,301.809998,46.015568,141.3396,68.952469,43.450741,92.730003,324.820007,70.000298,431.359985,213.940002,93.949997,54.558674,138.589996,38.089375,84.93,234.5,46.91,100.449997,71.580009,374.100006,382.779999,100.510002,47.666275,303.940002,687.390015,62.290001,197.051697,34.000423,377.078064,23.57,23,323.660004,85.510002,68.542267,1107.5,101.901985,50.740002,203.408295,77.629997,55.461853,77.82,89.98336,485.799988,424.433014,116.86763,480.519989,84.304413,71.729996,192.509995,136.706985,84.940002,106.618958,631.469971,88.949997,171.139999,5.857088,141.697556,209.389999,76.225349,199.339996,105.480003,159.559998,297.497986,128.889999,27.459999,198.610001,208.479996,186.891769,279.399994,40.178135,180.580002,42.759998,68.56913,111.463631
"2020-07-31",10905.879883,82.629997,444.320007,77.43,102.489998,293.820007,1487.949951,1482.959961,3164.679932,243.041992,114.259125,310.600006,106.068756,64.116959,353.720001,236.429993,132.028839,119.400002,274.690002,119.809998,1662.130005,313.888306,109.25,115.852562,69.265427,580,125.349998,301.869995,46.669533,142.406952,68.095299,42.585114,93.25,325.529999,71.096542,435.540009,216.830002,93.349998,55.11702,141.619995,38.227989,81.010002,253.669998,47.040001,99.790001,68.809044,397.75,382.160004,98.760002,47.408028,306.369995,685.440002,63.790001,198.973419,33.990536,375.7034,23.41,22.76,325.589996,83.830002,67.628502,1124.619995,101.383751,50.060001,204.51561,74.099998,55.183399,78.480003,91.419197,488.880005,424.463013,117.176697,477.380005,84.772713,71.919998,196.070007,136.6772,91.800003,105.047371,632.070007,89.669998,166.270004,5.867066,145.075806,209.820007,76.115944,199.220001,107.379997,164.020004,286.152008,127.550003,27.200001,192.990005,211.679993,188.429489,272,40.247341,180.919998,43.099998,68.608879,106.960045
"2020-08-03",11055.080078,84.790001,447.970001,77.669998,104.849998,287.359985,1482.76001,1474.449951,3111.889893,245.714096,115.970276,315.230011,108.74144,64.794708,366.609985,239.479996,133.568573,120.550003,278.160004,122.040001,1650.23999,318.32782,111.769997,117.058426,68.637108,589.700012,122.410004,298.73999,46.728989,139.50415,67.816216,42.664711,93.290001,329.320007,70.109924,443.670013,226.279999,94.510002,56.403217,142.360001,37.614124,79.959999,251.960007,47.459999,100.540001,70.986237,391.98999,397.859985,101.790001,47.974182,311.700012,688.940002,64.529999,206.759903,34.395893,379.936981,23.299999,22.719999,328.589996,83.519997,68.413147,1172.619995,104.513069,50.389999,216.017807,77.980003,55.183399,77.839996,93.527092,498.619995,440.27829,118.791832,473.790009,85.300797,72.760002,197.070007,135.724045,96.029999,109.006165,645.179993,87.879997,169.039993,5.857088,146.690201,214.419998,75.091515,202.800003,106.879997,167.690002,297,129.320007,27.889999,191.289993,212.050003,186.682098,279.519989,40.613136,181.589996,43.900002,68.330627,106.003532
"2020-08-04",11096.540039,86.449997,446.920013,85.040001,105.220001,288.269989,1473.300049,1464.969971,3138.830078,241.969177,116.577133,308.779999,109.467628,64.635231,370.329987,239.899994,135.83345,126.669998,276.079987,119.830002,1675.130005,325.423157,109.139999,119.111382,68.726868,600.01001,123.370003,301.640015,47.234325,142.287247,67.696609,42.993053,96.839996,339.790009,70.518532,441.890015,227.679993,95.900002,56.163929,146.320007,38.366604,79.739998,249.830002,47.529999,99.650002,70.145042,390.25,393.679993,99.949997,48.798584,310.640015,683.5,64.57,204.021683,34.68261,383.473267,23.360001,22.77,328.209991,86.099998,68.711113,1173.930054,106.954727,51.299999,212.77565,78.459999,55.272903,78.010002,95.678864,509.640015,448.975647,120.546547,472.880005,84.603333,72.610001,197.330002,136.488556,94.019997,110.358925,648.429993,88.379997,165.070007,5.906978,144.766891,210.889999,74.723518,201.850006,108.389999,177.520004,297.399994,132.229996,27.780001,198.490005,214.380005,187.440964,275.709991,40.46484,181.490005,44.759998,69.493317,107.358597
"2020-08-05",11125.44043,84.32,449.51001,85.309998,102.75,298.51001,1479.089966,1473.609985,3205.030029,239.863281,115.572327,312.269989,109.86441,64.655167,368.51001,243.199997,133.876511,125.849998,276.170013,119.830002,1724.77002,326.562744,109.650002,116.350853,69.125801,598.26001,125.220001,299.970001,46.897434,142.287247,67.208221,42.077675,97.57,339.970001,71.186241,451.790009,226.020004,95.82,56.492954,146.179993,37.346798,82.580002,249.119995,48.060001,98,68.284538,395.709991,400.73999,97.620003,48.59,310.950012,692.890015,65.519997,203.115601,34.386002,381.989044,22.860001,22.27,340.420013,87.269997,68.42308,1225.449951,98.164742,51.049999,212.426498,75.800003,54.84528,83.099998,95.888252,502.109985,451.334961,119.499695,468.529999,86.586143,72.720001,202.910004,135.277252,97.459999,110.796577,624.52002,88.68,162.589996,5.897,144.866531,217.300003,75.370003,201.559998,107.900002,176.020004,297.003998,132.699997,28.030001,201.960007,212.160004,186.382538,273.230011,40.346207,183.990005,44.470001,69.354195,107.179245
"2020-08-06",11267.080078,86.839996,464.109985,86.709999,103.900002,301.799988,1504.949951,1500.099976,3225,239.942749,116.139397,315.25,113.697502,63.399342,369.230011,243.570007,135.614914,125.580002,277.660004,119.650002,1751.790039,326.186188,110.519997,114.39756,69.764099,602.140015,123.720001,303.029999,47.333412,140.441818,67.357735,42.654758,98.82,343.309998,72.023369,439,215.679993,95.599998,54.917614,146.949997,37.525017,84.209999,265.279999,47.939999,102.379997,68.096504,389.779999,399.329987,97.25,48.57,312.230011,691.25,64.910004,202.7173,34.880341,376.350891,22.49,21.969999,339.179993,90.389999,68.621719,1219.959961,98.852402,48.700001,215.828278,73.760002,55.183399,83.510002,96.127556,509.079987,453.284393,122.081909,466.070007,87.044479,72.589996,204.089996,134.890045,91.620003,110.468338,621.210022,86.970001,161.800003,5.92,147.55719,213.660004,75.660004,202.259995,108.099998,177.339996,297.915985,133.740005,27.99,204.009995,211.800003,189.278214,273.339996,40.425293,183.690002,37.299999,69.662254,108.265289
"2020-08-07",11139.389648,82.470001,449.570007,84.849998,103.279999,305.809998,1498.369995,1494.48999,3167.459961,239.08847,115.721558,312.369995,111.112503,63.35947,366.070007,236.240005,137.075165,125,305.709991,118.669998,1754.47998,322.985352,108.529999,114.377617,69.853867,601.869995,123.730003,310.01001,46.996521,140.790955,67.258064,42.595062,99.239998,340.910004,72.681122,440.700012,204.759995,96.489998,55.047226,143.990005,38.544823,82.559998,268.440002,48.450001,103.910004,68.630905,381.76001,355.660004,96.93,48.029999,309.429993,685.849976,62.060001,201.980484,35.008869,371.001617,22.389999,21.76,342.119995,93.779999,68.224442,1193.969971,98.633148,48.75,211.967606,74.099998,55.292789,83.190002,93.030533,494.730011,447.846008,120.347137,465.179993,88.279999,73.449997,198.630005,135.763763,88.199997,107.673309,620.210022,89.440002,160.449997,5.98,143.869995,200.380005,75.790001,198.789993,115.089996,174.960007,290.541992,133.559998,27.82,203.880005,210.399994,190.875854,272.98999,41.048134,177.470001,36.990002,71.888268,107.069649
"2020-08-10",11085.169922,82.260002,443.290009,82.239998,101.879997,302.899994,1496.819946,1496.099976,3148.159912,236.585236,116.159302,308.779999,112.727501,65.023941,365.410004,231.880005,137.253967,125.059998,300.26001,118.25,1768.579956,324.402435,107.190002,112.613678,71.788712,602.340027,124.639999,316.399994,47.293777,137.229797,66.889275,42.804008,98.860001,340,73.827202,421.220001,198.380005,97.739998,54.209705,140.699997,37.930958,84.910004,263,47.93,99.339996,67.799622,377.190002,353.350006,94.32,49.220001,304.179993,683,61.490002,202.219452,34.395893,374.308807,22.18,21.6,344.320007,97.129997,68.442947,1124.310059,99.918755,49.150002,207.747803,72.010002,55.183399,82,91.012375,483.380005,446.466431,121.025093,461.149994,89.849998,74.389999,193.320007,135.009186,87.529999,105.793381,608.23999,92.510002,157.699997,6.01,143.539993,197.899994,77.470001,195.639999,116.07,174.729996,283.713989,135.410004,28.4,219.119995,206.300003,189.368088,268.730011,42.372906,181.050003,37.360001,71.997581,106.063309
"2020-08-11",10876.080078,79.120003,435.230011,76.879997,101.239998,304.130005,1480.540039,1480.319946,3080.669922,233.088654,115.96032,301.920013,109.375,64.246521,361.309998,228.789993,137.184433,124.599998,289.940002,116.830002,1805.099976,321.102539,105.18,116.80928,72.217567,590.47998,123.989998,318.329987,46.758713,135.394333,66.31118,42.774158,99.940002,332.429993,74.883583,411.149994,191.820007,96.489998,54.12994,135.699997,37.525017,88.120003,256.130005,47.389999,98.220001,67.393867,374.029999,341.209991,92.980003,48.189999,299.200012,675,61.18,199.680374,34.237705,367.584869,22.049999,21.440001,335.369995,97.010002,68.303886,1100.01001,100.297462,47.759998,202.889557,68.970001,54.895,80.599998,90.639458,466.929993,433.870178,120.965279,454.019989,90.389999,73.949997,189.029999,134.155319,87.269997,108.250221,598.859985,93.599998,153.479996,6.05,141.330002,195.639999,78.870003,191.039993,113.589996,167.110001,274.877991,136.039993,28.66,216.190002,201.800003,187.610703,261.859985,41.374382,177.550003,36.98,70.079628,104.230003
"2020-08-12",11157.719727,81.709999,445.359985,82.610001,102.779999,307.980011,1507.23999,1506.619995,3162.23999,240.111618,118.606644,308.399994,113.010002,66.27977,374.809998,231.570007,138.654617,126.110001,293.220001,118.019997,1808.069946,330.625732,107.279999,116.211334,72.576607,598.73999,124.959999,319.890015,47.660397,136.152466,66.759705,43.122402,99.980003,336.76001,74.773956,427.890015,193.300003,99.209999,55.326405,139.899994,38.327,86.949997,259.890015,48.139999,97.970001,68.126198,384.829987,344.140015,94.220001,49.189999,304.75,683.090027,62.900002,207.108398,34.929775,380.046539,22.370001,21.690001,345.329987,96.029999,69.624878,1111.640015,101.742523,48.48,208.685547,69.519997,55.720413,82.650002,94.631889,475.470001,457.473114,124.534515,463.51001,90.330002,74.129997,191.320007,136.816193,90.110001,115.173141,612.349976,94.07,158.789993,6.09,147.559998,190.399994,79.290001,194.339996,115.25,168.110001,310.951996,138.639999,29.360001,217.779999,205.220001,190.146927,270.850006,41.344727,178.25,36.77,71.033646,106.040001
"2020-08-13",11178.370117,81.290001,450.019989,81.839996,101.889999,312.220001,1516.650024,1518.449951,3161.02002,238.860016,117.50235,314.769989,115.010002,64.854507,374.76001,238.190002,138.336731,124.57,288.540009,116.870003,1792.969971,326.443848,108.660004,114.188278,72.885788,604.219971,124.889999,318.980011,42.329567,137.060211,66.67997,43.17215,100.010002,335.700012,73.747475,435.279999,199.380005,97.269997,56.114071,141.770004,37.939999,86.970001,261.299988,48.009998,99.480003,67.473045,385.25,353.529999,95.559998,48.560001,306.709991,690.559998,62.540001,209.060013,35.167053,375.563934,22.309999,21.620001,350.290009,96.5,68.929626,1157.050049,100.237671,46.139999,208.196716,67.830002,55.700523,83.82,92.705475,481.329987,457.583099,122.371033,461.339996,88.5,74.470001,193.070007,137.114059,88.849998,112.805824,610.890015,93.07,160.139999,6.01,148.059998,193.369995,79.019997,196.350006,115.370003,171.279999,324.200012,137.149994,28.700001,222.419998,210.300003,190.426514,267.149994,40.534046,183.759995,35.740002,70.834885,105.5
"2020-08-14",11164.450195,80.400002,447.600006,81.300003,102.970001,306.959991,1504.630005,1507.72998,3148.02002,239.710007,116.577133,313.190002,114.907501,67.396065,371.100006,234.350006,138.038742,116.739998,289.450012,118.160004,1778.869995,324.858307,108,113.131897,72.71624,604.98999,123.949997,316.440002,42.111576,136.012817,66.709869,43.550243,100.010002,336.279999,73.99662,425.160004,199.710007,98.839996,56.124046,140.429993,37.93,86.730003,261.23999,47.990002,99.769997,67.789726,379.399994,347.559998,94.870003,48.889999,305.540009,684.52002,62.060001,211.509995,35.186829,372.197021,22.200001,21.540001,349.119995,96.010002,68.13504,1156.439941,99.858955,45.599998,208.39624,69.150002,55.809917,83.32,92.011482,482.679993,462.421661,122.670135,463.549988,88.949997,74.309998,191.460007,136.577911,85.040001,113.134056,612.570007,94.059998,157.270004,5.98,146.119995,192.339996,78.370003,196.160004,115.489998,173.410004,330.141998,137.350006,28.540001,225.419998,207.289993,188.86882,267.290009,41.433704,181.580002,35.740002,70.28833,105.309998
"2020-08-17",11288.570313,81.989998,451.579987,82.419998,102.75,309.519989,1516.23999,1517.97998,3182.409912,243.009995,116.8358,317.359985,114.607498,66.718315,378.51001,239,138.734085,123.919998,289.160004,119.489998,1752.920044,327.335693,109.519997,113.23156,72.666367,604.969971,123.660004,320.98999,41.705326,137.738525,67.317863,43.311447,101.160004,339.959991,74.734093,440.920013,207.699997,100.870003,57.18092,140.449997,37.34,87.699997,261.160004,48.240002,102.18,68.432983,384.390015,354.130005,97.480003,48.93,308.01001,694,66.980003,216.630005,35.522976,377.615967,21.719999,21.110001,354.869995,95.720001,68.502541,1189.869995,103.008202,45.220001,209.772919,69.760002,56.207706,83.449997,94.63987,482.350006,493.332428,124.42485,469.459991,88.610001,74.449997,196.289993,136.935333,89.18,111.582375,620.72998,97.129997,161.820007,6,146.089996,195,78.949997,200.210007,116.870003,175.210007,367.127991,138.279999,28.290001,224.080002,206.75,188.788956,273.839996,40.711998,185.240005,35.599998,69.761627,104.639999
"2020-08-18",11399.030273,83.129997,463.51001,81.660004,103.309998,306.070007,1555.780029,1558.599976,3312.48999,241.5,117.273529,320.470001,115.5625,66.209999,377.220001,242.690002,139.022156,124.199997,288.880005,118.540001,1778.910034,325.670898,109.150002,110.600586,73.214912,610.690002,127.610001,318.769989,41.596329,140.042816,66.998917,43.3214,101,340.75,74.156075,437.220001,209.470001,99.239998,56.861862,142.580002,37.07,88.5,262.339996,48.07,102.669998,68.343918,386.649994,356.070007,97.559998,48.650002,308.899994,692.390015,70.32,211.759995,35.256035,373.123413,22.6,21.959999,358.779999,94.440002,68.433014,1208.640015,106.984619,44.400002,210.979996,67.029999,56.953564,82.980003,95.686836,491.869995,490.283295,124.006104,470.100006,88.559998,74.5,194.570007,137.123978,91.589996,111.433167,618.590027,94.300003,157.570007,5.95,143.190002,197.649994,78.989998,200.089996,116.019997,176.979996,377.417999,139.309998,28.07,216.240005,206.990005,188.848862,271.309998,40.759998,191.559998,34.709999,69.562881,103.220001
"2020-08-19",11318.639648,81.980003,462.01001,81.089996,101.699997,301.51001,1544.609985,1547.530029,3260.47998,240.490005,117.542145,319.529999,115.707497,65.870003,374.940002,241.419998,137.979126,122.709999,279.980011,76.720001,1767.469971,326.235718,108.529999,111.607124,72.24749,611.659973,128.080002,318.5,41.487335,140.142578,66.669998,43.102501,100.510002,340.899994,73.797302,432.880005,208.210007,99.75,57.539856,141.860001,37.02,87.68,262.589996,48.02,100.440002,65.018753,381.5,353.350006,96.269997,48.330002,310.549988,691.409973,72.559998,210.539993,35.028641,370.752594,22.16,21.5,360.839996,94,68.482674,1212.449951,107.752007,44.049999,209.699997,68,56.446381,82.669998,94.869202,484.529999,485.394775,123.378006,466.059998,88.110001,74.139999,192.440002,135.47583,95.940002,110.448448,629.630005,90.260002,157.720001,5.87,142.050003,195.460007,77.629997,198.220001,115.139999,172.630005,375.705994,138.479996,27.809999,213.360001,206.149994,186.96167,270.070007,40.25,191.199997,34.450001,69.145508,102.389999
"2020-08-20",11477.049805,84,478.480011,82.769997,100.970001,297.25,1576.25,1581.75,3297.370117,238.729996,116.845741,328.320007,118.275002,63.790001,372.170013,249.149994,138.227463,123.480003,277.519989,74.849998,1768.689941,325.859161,111.260002,111.935997,71.439636,612.539978,127.839996,320.029999,41.923317,141.160034,66.300003,43.052753,100.389999,340.869995,73.657784,431.880005,214.479996,98.910004,57.490005,143.479996,36.310001,88.669998,269.01001,48.200001,97,65.365128,383.329987,354.600006,95.529999,49.169998,320.059998,693.049988,73.940002,206.850006,34.455212,357.115479,22.09,21.450001,366.420013,94.019997,68.532333,1218.300049,104.919998,42.990002,214.580002,67.809998,56.923729,83.010002,95.581146,497.899994,485.494751,121.084915,461.98999,87.18,74.040001,198.179993,135.743912,97.129997,110.070473,616.890015,87.459999,158.5,5.83,140.630005,200.169998,77.220001,215.160004,115.400002,174.429993,400.365997,138.570007,28,205.399994,208.160004,185.583725,271.429993,39.709999,194.320007,34.099998,68.579063,101.379997
"2020-08-21",11555.160156,83.209999,473.220001,83.809998,100.510002,294.290009,1575.569946,1580.420044,3284.719971,237.639999,115.423103,324.5,124.370003,62.27,372.119995,248.270004,137.164566,122.449997,277.070007,75.029999,1779.369995,327.038391,110.57,110.770004,71.629135,613.960022,128.369995,320.390015,41.863861,142.875793,65.720001,42.853756,100.690002,344.609985,73.877022,426.899994,210.179993,100.300003,58.038383,141.210007,36.52,91.099998,267.01001,48.540001,95.629997,65.810463,383.459991,353.070007,94.110001,49.279999,322.230011,693.880005,74.980003,203.970001,34.168499,352.075012,22.01,21.4,368.75,95.269997,68.045654,1202.280029,107.93,42.66,213.020004,66.449997,57.152458,82.730003,96.715858,492.309998,507.188263,121.134766,460.329987,87.019997,73.910004,196.789993,135.485764,84,112.398003,605.48999,87.220001,157.5,5.82,142.050003,202.350006,77.07,213.100006,115.010002,173.139999,409.996002,140.330002,28.120001,214,206.729996,185.374023,271.279999,39.459999,192.649994,33.709999,69.175316,102
"2020-08-24",11626.169922,83.099998,476.299988,83.080002,102.43,295.079987,1585.150024,1588.199951,3307.459961,235.570007,116.626884,325.25,125.857498,63.740002,377.98999,251.800003,139.727463,122.879997,276.559998,73,1834.439941,330.982452,111.279999,112.290001,72.167694,612.530029,129.679993,325.359985,41.794502,142.446854,67.620003,43.58009,100.830002,344.130005,74.853683,422.790009,204.490005,102.290001,58.606701,142.330002,37.689999,95.459999,271.390015,47.880001,96.220001,65.394821,380.619995,348.869995,94.040001,49.139999,333.119995,695.73999,76.18,208.360001,34.692493,349.664337,22.27,21.65,376.309998,97.889999,68.631653,1212.089966,107.419998,43.759998,213.690002,64.879997,57.659641,83.690002,98.293289,488.809998,508.657806,123.407913,463.910004,86.900002,75.519997,198.880005,136.657333,83.160004,115.292503,594.77002,89.309998,154.860001,5.85,142.25,202.229996,78.68,213.770004,115.260002,172.550003,402.839996,141.020004,28.58,222.5,207.300003,184.834839,267.429993,39.740002,191.600006,34.540001,69.970329,102.470001
"2020-08-25",11721.80957,83.620003,484.429993,86.349998,103.339996,296.679993,1605.849976,1608.219971,3346.48999,248.220001,119.283142,326.48999,124.824997,64.050003,380.829987,252.240005,140.124802,125.699997,279.029999,74.400002,1853.800049,333.103119,111.260002,112.150002,71.619156,609.75,127.839996,324.730011,41.576511,142.556595,66.940002,43.192051,101.879997,344.709991,75.571228,430.070007,205.089996,102.639999,57.878857,142.210007,37.130001,96.419998,280.820007,47.889999,98.239998,65.365128,383.929993,350.950012,95.309998,49.43,336.420013,699.5,78.970001,210.279999,34.969318,351.138641,22.76,22.16,378.5,98.769997,70.339996,1224,109,45.099998,216.470001,66.25,57.570137,83.970001,102.535004,490.579987,509.847473,126.927299,465.940002,86.410004,75.849998,201.669998,136.319763,87.239998,115.332283,610.5,91.25,154.889999,5.86,142.529999,203.619995,82.720001,216.169998,115.410004,173.020004,404.667999,141.660004,28.75,219.779999,205.699997,185.693558,272.350006,39.5,194.029999,34.310001,68.539314,103.389999
"2020-08-26",11971.94043,84.480003,528.48999,86.019997,104.300003,300.700012,1644.130005,1652.380005,3441.850098,250.179993,119.890007,331.480011,126.522499,63.759998,385.920013,248.210007,138.684418,127.470001,279.170013,74.889999,1866.969971,336.601227,112.669998,111.169998,71.200272,614.559998,128.949997,325.950012,41.863861,143.933167,67.75,43.978085,102.43,344.269989,75.152664,425.690002,214.410004,104.239998,58.407295,143.630005,37.279999,95.110001,303.910004,48.09,97.940002,64.919792,386.019989,353.559998,93.75,49.549999,342.339996,699.98999,80.379997,212.229996,34.910004,350.441315,23.290001,22.73,381.5,97.379997,70.309998,1215.930054,107.629997,44.959999,221.149994,70.5,58.03754,83.970001,102.802002,547.530029,510.767212,127.146637,462.700012,86.870003,75.839996,203.479996,137.481415,89.25,115.421806,612,89.860001,154.479996,5.83,142.710007,216.740005,82.410004,219.770004,116.190002,175.389999,430.634003,142.449997,28.6,220.759995,208.509995,186.132904,271.290009,38.669998,213.619995,34.299999,67.704559,104.980003
"2020-08-27",11926.160156,83.900002,510.320007,83.800003,106.110001,305.640015,1628.52002,1634.329956,3400,252.809998,119.040001,332.339996,125.010002,62.029999,376.220001,243.110001,140.075134,127.25,279.26001,75.43,1893.5,336.076019,109.360001,114.839996,73.045357,614.289978,127.629997,328.779999,41.903496,141.888245,67.410004,44.316376,103.080002,346.359985,75.93,427.75,214.770004,96.720001,56.143986,141.770004,36.889999,97.739998,293.220001,48.349998,99,64.870316,386.279999,351.109985,94.300003,49.400002,345,709.390015,79.300003,204.449997,34.759998,340.131317,23.42,22.809999,374.839996,101.790001,70.040001,1201.400024,107.410004,44.619999,226.580002,68.029999,57.808811,83.339996,102.375999,526.27002,504.978912,125.671089,462.579987,86.330002,76.540001,204.339996,137.411896,88.82,115.401909,614.969971,90.860001,154.110001,5.9,140.100006,215.389999,83.410004,217.169998,115.239998,172.669998,447.75,141.490005,29.030001,223.949997,207.869995,186.332611,274.339996,39.34,216.630005,35.240002,68.201431,103.720001
"2020-08-28",11995.849609,83.209999,516.440002,85.550003,106.989998,300.579987,1639.430054,1644.410034,3401.800049,253.119995,119.580002,336.709991,124.807503,63.07,379.470001,247.389999,140.402939,129,281.459991,76.379997,1945.25,341.704712,110.860001,115.339996,72.606529,615.640015,126.889999,333.880005,41.81432,143.673813,67.690002,44.336277,104.080002,348.369995,77.07,418.950012,215.240005,94.730003,54.110001,140.869995,37.040001,100.889999,293.660004,48.84,100.160004,64.583321,383.980011,354,93.900002,50.43,346.109985,727.01001,79.959999,208.610001,34.880001,349.425293,23.68,23.030001,377.480011,106.260002,70.220001,1178.900024,110.519997,45.689999,228.910004,67.489998,57.98782,84.540001,100.834,523.890015,525.752686,126.847542,462.950012,86.489998,77.309998,204.479996,138.940918,89.199997,117.570297,602.609985,93.830002,153.660004,5.96,143.619995,220.419998,85,219.490005,116.260002,171.059998,442.679993,143.490005,30.629999,237.020004,208.139999,187.071518,269.959991,38.759998,243.880005,37.84,68.221313,104.910004
"2020-08-31",12110.700195,83.519997,513.390015,90.82,114.220001,296.980011,1629.530029,1634.180054,3450.959961,253.320007,116.879997,339.01001,129.039993,61.599998,374.179993,245.699997,138.167862,124.57,287.640015,78.029999,1910.449951,344.013641,110.910004,113.650002,73.175018,615.609985,126.260002,333.23999,41.834137,144.840912,66.860001,44.585022,103.32,347.660004,76.459999,425.410004,223,96.269997,54.779999,139.470001,36.91,98.150002,293.200012,48.860001,99.580002,66.057869,391.059998,357.220001,96.349998,50.950001,345.390015,730.840027,78.639999,205.139999,35.040001,335.041046,23.370001,23.01,375.670013,102.910004,68.440002,1168.589966,109.699997,45.509998,225.529999,64.889999,58.097206,83.860001,97.442001,529.559998,534.819946,125.381966,465.630005,85.839996,76.470001,204.139999,139.060059,88.940002,118.465508,619.929993,91.080002,158.339996,5.87,144.850006,219.330002,84.470001,221.300003,116.68,171.190002,498.320007,142.149994,30.24,232.179993,214.800003,186.392517,279.119995,38.02,239.710007,38.419998,69.036194,104.160004
